Actors;Task Name;Fields;CR;TD;Lostness;SUS;Polarity;Class
Student;Task-3;En;100;2;0;78,11;Positive;1
Student;Task-3;Mn;84,62;3;0,667;78,11;Positive;1
Student;Task-3;Mn;84,62;2;0,667;78,11;Positive;1
Student;Task-3;En;100;4;0;78,11;Positive;1
Student;Task-3;Mn;84,62;4;0,667;78,11;Positive;1
Student;Task-3;En;100;5;0;78,11;Positive;1
Student;Task-3;Mn;84,62;2;0,667;78,11;Positive;1
Student;Task-3;En;100;3;0;78,11;Positive;1
Student;Task-3;Mn;100;1;0;78,11;Positive;1
Student;Task-3;Mn;100;1;0;78,11;Positive;1
Student;Task-3;En;100;2;0;78,11;Positive;1
Student;Task-3;Mn;100;1;0;78,11;Positive;1
Student;Task-3;Mn;100;1;0;78,11;Positive;1
Student;Task-3;Mn;100;1;0;78,11;Positive;1
Student;Task-3;Mn;100;1;0;78,11;Positive;1
Student;Task-3;Mn;100;1;0;78,11;Positive;1
Student;Task-3;Mn;100;1;0;78,11;Positive;1
Student;Task-3;Mn;84,62;2;0,667;78,11;Positive;1
Lecturer;Task-3;En;76,92;3;0,5;78,11;Positive;1
Student;Task-3;En;100;5;0;78,11;Positive;1
Student;Task-3;Mn;100;3;0;78,11;Positive;1
Student;Task-3;Mn;100;1;0;78,11;Positive;1
Student;Task-3;Mn;92,31;1;0,667;78,11;Positive;1
Lecturer;Task-3;Ac;92,31;5;0,5;78,11;Positive;1
Student;Task-3;Mn;92,31;1;0,667;78,11;Positive;1
Student;Task-3;Mn;92,31;1;0,667;78,11;Positive;1
Student;Task-3;Mn;92,31;1;0,667;78,11;Positive;1
Lecturer;Task-3;Ac;76,92;5;0,5;78,11;Positive;1
Student;Task-3;CS;92,31;8;0,667;78,11;Positive;1
Student;Task-3;CS;92,31;1;0,667;78,11;Positive;1
Student;Task-3;CS;92,31;1;0,667;78,11;Positive;1
Student;Task-3;CS;92,31;1;0,667;78,11;Positive;1
Student;Task-3;CS;92,31;1;0,667;78,11;Positive;1
Student;Task-3;CS;92,31;1;0,667;78,11;Positive;1
Student;Task-3;CS;92,31;1;0,667;78,11;Positive;1
Student;Task-3;CS;92,31;1;0,667;78,11;Positive;1
Student;Task-3;CS;92,31;1;0,667;78,11;Positive;1
Student;Task-3;CS;92,31;1;0,667;78,11;Positive;1
Student;Task-3;CS;92,31;1;0,667;78,11;Positive;1
Student;Task-3;CS;92,31;1;0,667;78,11;Positive;1
Student;Task-3;CS;92,31;1;0;78,11;Positive;1
Student;Task-3;CS;92,31;1;0;78,11;Positive;1
Student;Task-3;CS;92,31;2;0;78,11;Positive;1
Student;Task-3;CS;92,31;2;0;78,11;Positive;1
Student;Task-3;CS;92,31;2;0;78,11;Positive;1
Student;Task-3;CS;92,31;2;0;78,11;Positive;1
Student;Task-3;Ac;100;3;0;78,11;Negative;-1
Lecturer;Task-3;Ac;100;3;0,666666667;78,11;Negative;-1
Lecturer;Task-3;Mn;84,62;3;0,5;78,11;Positive;1
Student;Task-3;Mn;84,62;3;0,5;78,11;Positive;0
Student;Task-3;Ac;100;1;0;78,11;Neutral;0
Student;Task-3;Ac;100;1;0;78,11;Neutral;0
Student;Task-3;Ac;100;1;0;78,11;Neutral;0
Student;Task-3;Ac;100;1;0;78,11;Neutral;0
Student;Task-3;Mn;100;2;0;78,11;Positive;0
Student;Task-3;Ac;100;3;0;78,11;Negative;-1
Student;Task-3;Mn;84,62;2;0,667;78,11;Positive;1
Student;Task-3;En;100;2;0;78,11;Positive;1
Student;Task-3;CS;92,31;2;0;78,11;Positive;1
Student;Task-3;CS;92,31;2;0;78,11;Positive;1
Student;Task-3;CS;92,31;5;0;78,11;Positive;1
Student;Task-3;CS;92,31;4;0;78,11;Positive;1
Student;Task-3;CS;92,31;3;0;78,11;Positive;1
Student;Task-3;CS;92,31;2;0;78,11;Positive;1
Student;Task-3;CS;92,31;4;0;78,11;Positive;1
Student;Task-3;CS;92,31;2;0;78,11;Positive;1
Student;Task-3;CS;92,31;3;0;78,11;Positive;1
Student;Task-3;Mn;84,62;2;0,667;78,11;Positive;1
Student;Task-3;CS;92,31;2;0;78,11;Positive;1
Student;Task-3;En;100;2;0;78,11;Positive;1
Student;Task-3;CS;92,31;1;0,667;78,11;Positive;1
Student;Task-3;Mn;84,62;2;0,667;78,11;Positive;1
Lecturer;Task-3;Mn;100;4;0;78,11;Positive;1
Student;Task-3;Mn;100;4;0;78,11;Positive;0
Student;Task-3;Ac;100;4;0;78,11;Negative;-1
Lecturer;Task-3;Ac;100;2;0;78,11;Negative;-1
Lecturer;Task-3;En;76,92;3;0,5;78,11;Positive;1
Student;Task-3;En;100;2;0;78,11;Positive;1
Student;Task-3;Ac;100;2;0;78,11;Negative;-1
Student;Task-3;Ac;100;3;0;78,11;Negative;-1
Student;Task-3;CS;92,31;2;0;78,11;Positive;1
Student;Task-3;CS;92,31;2;0;78,11;Positive;1
Lecturer;Task-3;Mn;84,62;3;0,5;78,11;Positive;1
Student;Task-3;Mn;84,62;3;0,5;78,11;Positive;0
Student;Task-3;CS;92,31;5;0;78,11;Positive;1
Student;Task-3;CS;92,31;4;0;78,11;Positive;1
Student;Task-3;CS;92,31;4;0;78,11;Positive;1
Lecturer;Task-3;Mn;84,62;4;0,5;78,11;Positive;1
Student;Task-3;Mn;84,62;4;0,5;78,11;Positive;0
Student;Task-3;Ac;100;2;0;78,11;Positive;1
Student;Task-3;Ac;100;2;0;78,11;Positive;1
Student;Task-3;Ac;100;2;0;78,11;Positive;1
Student;Task-3;Mn;84,62;2;0,667;78,11;Positive;1
Student;Task-3;En;100;2;0;78,11;Positive;1
Student;Task-3;Ac;100;2;0;78,11;Positive;1
Student;Task-3;Ac;100;2;0;78,11;Positive;1
Student;Task-3;Ac;100;2;0;78,11;Positive;1
Student;Task-3;Ac;100;2;0;78,11;Positive;1
Student;Task-3;Ac;100;4;0;78,11;Positive;1
Student;Task-3;Ac;100;3;0;78,11;Positive;1
Student;Task-3;Ac;100;5;0;78,11;Positive;1
Student;Task-3;Ac;100;2;0;78,11;Positive;1
Student;Task-3;Mn;92,31;1;0,667;78,11;Positive;1
Student;Task-3;Mn;92,31;1;0,667;78,11;Positive;1
Student;Task-3;Mn;92,31;1;0,667;78,11;Positive;1
Student;Task-3;Mn;84,62;1;0,667;78,11;Positive;1
Student;Task-3;Ac;100;4;0;78,11;Positive;1
Student;Task-3;Mn;84,62;1;0,667;78,11;Positive;1
Student;Task-3;Mn;84,62;1;0,667;78,11;Positive;1
Student;Task-3;Mn;84,62;1;0,667;78,11;Positive;1
Student;Task-3;Mn;84,62;1;0,667;78,11;Positive;1
Student;Task-3;Mn;84,62;2;0,667;78,11;Positive;1
Student;Task-3;Mn;84,62;2;0,667;78,11;Positive;1
Student;Task-3;Ac;100;2;0;78,11;Positive;1
Student;Task-3;Mn;84,62;2;0,667;78,11;Positive;1
Student;Task-3;Mn;84,62;2;0,667;78,11;Positive;1
Student;Task-3;Mn;84,62;2;0,667;78,11;Positive;1
Student;Task-3;Mn;84,62;2;0,667;78,11;Positive;1
Student;Task-3;Mn;84,62;2;0,667;78,11;Positive;1
Student;Task-3;Ac;100;5;0;78,11;Positive;1
Lecturer;Task-3;Mn;84,62;3;0,5;78,11;Positive;1
Student;Task-3;Ac;100;4;0;78,11;Positive;1
Student;Task-3;Ac;100;2;0;78,11;Positive;1
Student;Task-3;Ac;100;3;0;78,11;Positive;1
Student;Task-3;Ac;100;3;0;78,11;Positive;1
Student;Task-3;Ac;100;4;0;78,11;Positive;1
Student;Task-3;Ac;100;3;0;78,11;Positive;1
Student;Task-3;Ac;100;5;0;78,11;Positive;1
Student;Task-3;Ac;100;5;0;78,11;Positive;1
Student;Task-3;Ac;100;4;0;78,11;Positive;1
Student;Task-3;Ac;100;3;0;78,11;Positive;1
Student;Task-3;Ac;100;3;0;78,11;Positive;1
Student;Task-3;Ac;100;5;0;78,11;Positive;1
Student;Task-3;Ac;100;3;0;78,11;Positive;1
Student;Task-3;Ac;100;4;0;78,11;Positive;1
Student;Task-3;Ac;100;2;0;78,11;Positive;1
Student;Task-3;Ac;100;4;0;78,11;Positive;1
Student;Task-3;Ac;100;2;0;78,11;Positive;1
Student;Task-3;Ac;100;5;0;78,11;Positive;1
Student;Task-3;Ac;100;3;0;78,11;Positive;1
Student;Task-3;Ac;100;3;0;78,11;Positive;1
Student;Task-3;Ac;100;2;0;78,11;Positive;1
Student;Task-3;Ac;100;2;0;78,11;Positive;1
Student;Task-3;Ac;100;3;0;78,11;Positive;1
Student;Task-3;Ac;100;2;0;78,11;Positive;1
Student;Task-3;Ac;100;2;0;78,11;Positive;1
Student;Task-3;Ac;100;2;0;78,11;Positive;1
Student;Task-3;Ac;100;2;0;78,11;Positive;1
Student;Task-3;Mn;92,31;1;0,667;78,11;Positive;1
Student;Task-3;Mn;92,31;1;0,667;78,11;Positive;1
Student;Task-3;Mn;92,31;1;0,667;78,11;Positive;1
Student;Task-3;Mn;92,31;1;0,667;78,11;Positive;1
Student;Task-3;Mn;92,31;1;0,667;78,11;Positive;1
Student;Task-3;Mn;92,31;1;0,667;78,11;Positive;1
Student;Task-3;Mn;92,31;1;0,667;78,11;Positive;1
Student;Task-3;Mn;92,31;1;0,667;78,11;Positive;1
Student;Task-3;Mn;92,31;1;0,667;78,11;Positive;1
Student;Task-3;Mn;92,31;1;0,667;78,11;Positive;1
Student;Task-3;Mn;92,31;8;0,667;78,11;Positive;1
Student;Task-3;Mn;92,31;8;0,667;78,11;Positive;1
Student;Task-3;Mn;92,31;8;0,667;78,11;Positive;1
Student;Task-3;Mn;92,31;8;0,667;78,11;Positive;1
Student;Task-3;Mn;92,31;8;0,667;78,11;Positive;1
Student;Task-3;Mn;92,31;1;0,667;78,11;Positive;1
Student;Task-3;Mn;92,31;1;0,667;78,11;Positive;1
Student;Task-3;Mn;92,31;1;0,667;78,11;Positive;1
Student;Task-3;Mn;92,31;1;0,667;78,11;Positive;1
Student;Task-3;Mn;92,31;1;0,667;78,11;Positive;1
Student;Task-3;Mn;92,31;1;0,667;78,11;Positive;1
Student;Task-3;Mn;92,31;1;0,667;78,11;Positive;1
Student;Task-3;Mn;92,31;1;0,667;78,11;Positive;1
Student;Task-3;Mn;92,31;1;0,667;78,11;Positive;1
Student;Task-3;Mn;92,31;1;0,667;78,11;Positive;1
Student;Task-3;Mn;92,31;1;0,667;78,11;Positive;1
Student;Task-3;Mn;92,31;1;0,667;78,11;Positive;1
Student;Task-3;Mn;92,31;1;0,667;78,11;Positive;1
Student;Task-3;Mn;92,31;1;0,667;78,11;Positive;1
Student;Task-3;Mn;92,31;1;0,667;78,11;Positive;1
Student;Task-3;Mn;92,31;1;0,667;78,11;Positive;1
Student;Task-3;En;100;4;0;78,11;Positive;1
Student;Task-3;En;100;2;0;78,11;Positive;1
Student;Task-3;Ac;100;2;0;78,11;Positive;1
Student;Task-3;Ac;100;3;0;78,11;Positive;1
Student;Task-3;Ac;100;5;0;78,11;Positive;1
Student;Task-3;Ac;100;2;0;78,11;Positive;1
Student;Task-3;Ac;100;3;0;78,11;Positive;1
Student;Task-3;En;100;1;0;78,11;Positive;1
Student;Task-3;En;100;2;0;78,11;Positive;1
Student;Task-3;En;100;2;0;78,11;Positive;1
Student;Task-3;En;100;2;0;78,11;Positive;1
Student;Task-3;CS;92,31;2;0;78,11;Positive;1
Student;Task-3;CS;92,31;5;0;78,11;Positive;1
Student;Task-3;En;100;2;0;78,11;Positive;1
Lecturer;Task-3;En;100;2;0;78,11;Neutral;0
Student;Task-3;Ac;100;1;0;78,11;Neutral;0
Student;Task-3;Ac;100;1;0;78,11;Neutral;0
Student;Task-3;En;100;1;0;78,11;Neutral;0
Lecturer;Task-3;En;100;4;0,666666667;78,11;Negative;-1
Student;Task-3;Ac;100;1;0;78,11;Neutral;0
Lecturer;Task-3;CS;100;1;0;78,11;Neutral;0
Student;Task-3;En;100;2;0;78,11;Positive;1
Student;Task-3;En;100;2;0;78,11;Positive;1
Lecturer;Task-3;Ac;100;2;0;78,11;Negative;-1
Student;Task-3;CS;100;2;0;78,11;Positive;1
Lecturer;Task-3;Ac;100;3;0,666666667;78,11;Negative;-1
Student;Task-3;Ac;100;4;0;78,11;Neutral;0
Student;Task-3;Ac;100;2;0;78,11;Neutral;0
Student;Task-3;CS;92,31;3;0;78,11;Positive;1
Student;Task-3;CS;100;2;0;78,11;Negative;-1
Student;Task-3;Mn;100;2;0;78,11;Negative;-1
Student;Task-3;Mn;100;2;0;78,11;Negative;-1
Student;Task-3;En;100;2;0;78,11;Positive;1
Student;Task-3;CS;100;2;0;78,11;Negative;-1
Student;Task-3;Mn;100;2;0;78,11;Negative;-1
Student;Task-3;Mn;100;2;0;78,11;Negative;-1
Student;Task-3;Ac;100;2;0;78,11;Positive;1
Student;Task-3;CS;100;2;0;78,11;Negative;-1
Student;Task-3;Mn;100;2;0;78,11;Negative;-1
Student;Task-3;Mn;100;2;0;78,11;Negative;-1
Student;Task-3;Mn;100;2;0;78,11;Negative;-1
Student;Task-3;Mn;100;2;0;78,11;Negative;-1
Student;Task-3;Mn;100;2;0;78,11;Negative;-1
Student;Task-3;Mn;100;2;0;78,11;Negative;-1
Student;Task-3;Mn;100;2;0;78,11;Negative;-1
Student;Task-3;Mn;100;2;0;78,11;Negative;-1
Student;Task-3;Mn;100;2;0;78,11;Negative;-1
Student;Task-3;Mn;100;2;0;78,11;Negative;-1
Student;Task-3;Mn;100;2;0;78,11;Negative;-1
Student;Task-3;Mn;100;2;0;78,11;Negative;-1
Student;Task-3;Mn;100;2;0;78,11;Negative;-1
Student;Task-3;Ac;100;2;0;78,11;Negative;-1
Student;Task-3;Ac;100;2;0;78,11;Negative;-1
Student;Task-3;Ac;100;2;0;78,11;Negative;-1
Student;Task-3;CS;92,31;1;0,667;78,11;Positive;1
Student;Task-3;En;100;2;0;78,11;Positive;1
Lecturer;Task-3;Ac;100;3;0;78,11;Negative;-1
Student;Task-3;CS;92,31;2;0;78,11;Positive;1
Lecturer;Task-3;Mn;76,92;3;0,5;78,11;Positive;1
Lecturer;Task-3;Ac;92,31;2;0,5;78,11;Positive;1
Student;Task-3;CS;92,31;1;0,667;78,11;Positive;1
Student;Task-3;En;100;4;0;78,11;Positive;1
Student;Task-3;Ac;100;2;0;78,11;Positive;1
Student;Task-3;Ac;100;2;0;78,11;Negative;-1
Student;Task-3;En;100;2;0;78,11;Positive;1
Lecturer;Task-3;Ac;100;4;0;78,11;Negative;-1
Student;Task-3;CS;100;2;0;78,11;Negative;-1
Student;Task-3;CS;100;4;0;78,11;Negative;-1
Student;Task-3;Ac;100;4;0;78,11;Neutral;0
Student;Task-3;CS;100;3;0;78,11;Negative;-1
Student;Task-3;Ac;100;1;0;78,11;Neutral;0
Lecturer;Task-3;Ac;100;4;0;78,11;Negative;-1
Student;Task-3;CS;100;3;0;78,11;Negative;-1
Student;Task-3;Ac;100;4;0,666666667;78,11;Neutral;0
Student;Task-3;CS;100;3;0;78,11;Negative;-1
Student;Task-3;CS;100;2;0;78,11;Negative;-1
Student;Task-3;CS;100;2;0;78,11;Negative;-1
Student;Task-3;En;100;2;0;78,11;Neutral;0
Student;Task-4;Mn;100;2;0;78,11;Positive;1
Student;Task-4;En;100;1;0;78,11;Neutral;0
Student;Task-4;Mn;100;1;0;78,11;Positive;1
Student;Task-4;Mn;100;1;0;78,11;Positive;1
Student;Task-4;Mn;100;1;0;78,11;Positive;1
Student;Task-4;Mn;100;1;0;78,11;Positive;1
Student;Task-4;Mn;100;1;0;78,11;Positive;1
Student;Task-4;Mn;100;1;0;78,11;Positive;1
Student;Task-4;Mn;100;1;0;78,11;Positive;1
Student;Task-4;Mn;100;1;0;78,11;Positive;1
Student;Task-4;Mn;100;1;0;78,11;Positive;1
Student;Task-4;Mn;100;1;0;78,11;Positive;1
Student;Task-4;CS;84,62;5;0,571;78,11;Positive;1
Student;Task-4;Mn;100;1;0;78,11;Positive;1
Student;Task-4;Mn;100;1;0;78,11;Positive;1
Student;Task-4;En;100;2;0;78,11;Positive;1
Student;Task-4;CS;84,62;2;0,571;78,11;Positive;1
Student;Task-4;CS;84,62;3;0,571;78,11;Positive;1
Student;Task-4;En;100;4;0;78,11;Positive;1
Student;Task-4;Mn;100;1;0;78,11;Positive;1
Student;Task-4;Mn;100;1;0;78,11;Positive;1
Student;Task-4;CS;92,31;4;0,571;78,11;Positive;1
Student;Task-4;En;100;5;0;78,11;Positive;1
Student;Task-4;Mn;100;1;0;78,11;Positive;1
Student;Task-4;En;100;3;0;78,11;Positive;1
Student;Task-4;CS;92,31;2;0,571;78,11;Positive;1
Student;Task-4;CS;92,31;4;0,571;78,11;Positive;1
Student;Task-4;En;100;4;0;78,11;Positive;1
Student;Task-4;Mn;100;1;0;78,11;Positive;1
Student;Task-4;Mn;100;1;0;78,11;Positive;1
Student;Task-4;CS;92,31;5;0,571;78,11;Positive;1
Student;Task-4;En;100;2;0;78,11;Positive;1
Student;Task-4;Mn;100;1;0;78,11;Positive;1
Student;Task-4;En;100;4;0;78,11;Positive;1
Student;Task-4;CS;92,31;2;0,571;78,11;Positive;1
Student;Task-4;CS;92,31;2;0,571;78,11;Positive;1
Student;Task-4;En;100;5;0;78,11;Positive;1
Student;Task-4;Mn;100;8;0;78,11;Positive;1
Student;Task-4;CS;92,31;2;0,571;78,11;Positive;1
Student;Task-4;Mn;100;8;0;78,11;Positive;1
Student;Task-4;En;100;2;0;78,11;Positive;1
Student;Task-4;Mn;100;1;0;78,11;Positive;1
Student;Task-4;En;100;2;0;78,11;Positive;1
Student;Task-4;CS;92,31;3;0,571;78,11;Positive;1
Student;Task-4;CS;92,31;2;0,571;78,11;Positive;1
Student;Task-4;En;100;3;0;78,11;Positive;1
Student;Task-4;Mn;100;1;0;78,11;Positive;1
Student;Task-4;CS;84,62;4;0,571;78,11;Positive;1
Student;Task-4;Mn;100;1;0;78,11;Positive;1
Student;Task-4;En;100;5;0;78,11;Positive;1
Student;Task-4;En;100;2;0;78,11;Positive;1
Student;Task-4;Mn;100;1;0;78,11;Positive;1
Student;Task-4;CS;92,31;2;0,571;78,11;Positive;1
Student;Task-4;CS;92,31;3;0,571;78,11;Positive;1
Student;Task-4;En;100;3;0;78,11;Positive;1
Student;Task-4;Mn;100;1;0;78,11;Positive;1
Student;Task-4;CS;84,62;4;0,571;78,11;Positive;1
Student;Task-4;Mn;100;1;0;78,11;Positive;1
Student;Task-4;En;100;2;0;78,11;Positive;1
Student;Task-4;Mn;100;1;0;78,11;Positive;1
Student;Task-4;En;100;2;0;78,11;Positive;1
Student;Task-4;CS;84,62;5;0,571;78,11;Positive;1
Student;Task-4;CS;84,62;2;0,571;78,11;Positive;1
Student;Task-4;En;100;2;0;78,11;Positive;1
Student;Task-4;Mn;100;1;0;78,11;Positive;1
Student;Task-4;CS;100;2;0;78,11;Positive;1
Student;Task-4;Mn;100;1;0;78,11;Positive;1
Student;Task-4;CS;92,31;2;0,571;78,11;Positive;1
Student;Task-4;En;100;2;0;78,11;Positive;1
Student;Task-4;Mn;100;1;0;78,11;Positive;1
Student;Task-4;En;100;2;0;78,11;Positive;1
Student;Task-4;CS;92,31;2;0,571;78,11;Positive;1
Student;Task-4;CS;92,31;2;0,571;78,11;Positive;1
Student;Task-4;En;100;2;0;78,11;Positive;1
Student;Task-4;En;92,31;2;0,4;78,11;Neutral;0
Student;Task-4;Mn;100;1;0;78,11;Positive;1
Student;Task-4;CS;92,31;5;0,571;78,11;Positive;1
Student;Task-4;Mn;100;1;0;78,11;Positive;1
Student;Task-4;En;100;2;0;78,11;Positive;1
Student;Task-4;En;92,31;4;0,4;78,11;Neutral;0
Student;Task-4;En;100;2;0;78,11;Positive;1
Student;Task-4;CS;92,31;2;0,571;78,11;Positive;1
Student;Task-4;En;92,31;2;0,4;78,11;Neutral;0
Student;Task-4;Mn;100;1;0;78,11;Positive;1
Student;Task-4;CS;92,31;1;0,571;78,11;Positive;1
Student;Task-4;En;100;2;0;78,11;Positive;1
Student;Task-4;Mn;100;1;0;78,11;Positive;1
Student;Task-4;CS;92,31;1;0,571;78,11;Positive;1
Student;Task-4;En;100;2;0;78,11;Positive;1
Student;Task-4;En;100;3;0;78,11;Neutral;0
Student;Task-4;En;100;2;0;78,11;Positive;1
Student;Task-4;CS;92,31;1;0,571;78,11;Positive;1
Student;Task-4;En;100;3;0;78,11;Neutral;0
Student;Task-4;En;100;1;0;78,11;Neutral;0
Student;Task-4;En;100;1;0;78,11;Neutral;0
Student;Task-4;En;100;1;0;78,11;Neutral;0
Student;Task-4;Ac;100;2;0;78,11;Positive;1
Student;Task-4;CS;92,31;2;0,571;78,11;Positive;1
Student;Task-4;En;100;1;0;78,11;Neutral;0
Student;Task-4;CS;92,31;2;0,571;78,11;Positive;1
Student;Task-4;En;100;1;0;78,11;Neutral;0
Student;Task-4;Mn;92,31;1;0,667;78,11;Positive;1
Student;Task-4;CS;92,31;2;0,571;78,11;Positive;1
Student;Task-4;En;100;1;0;78,11;Neutral;0
Student;Task-4;Mn;92,31;1;0,667;78,11;Positive;1
Student;Task-4;CS;92,31;2;0,571;78,11;Positive;1
Student;Task-4;En;100;1;0;78,11;Neutral;0
Student;Task-4;Mn;92,31;1;0,667;78,11;Positive;1
Student;Task-4;CS;92,31;2;0,571;78,11;Positive;1
Student;Task-4;En;100;1;0;78,11;Neutral;0
Student;Task-4;Mn;92,31;1;0,667;78,11;Positive;1
Student;Task-4;CS;92,31;10;0,571;78,11;Positive;1
Student;Task-4;En;100;1;0;78,11;Neutral;0
Student;Task-4;Mn;92,31;1;0,667;78,11;Positive;1
Student;Task-4;CS;92,31;10;0,571;78,11;Positive;1
Student;Task-4;En;100;1;0;78,11;Neutral;0
Student;Task-4;Mn;92,31;1;0,667;78,11;Positive;1
Student;Task-4;CS;92,31;10;0,571;78,11;Positive;1
Student;Task-4;En;100;1;0;78,11;Neutral;0
Student;Task-4;Mn;92,31;1;0,667;78,11;Positive;1
Student;Task-4;CS;92,31;10;0,571;78,11;Positive;1
Student;Task-4;En;100;1;0;78,11;Neutral;0
Student;Task-4;Mn;92,31;1;0,667;78,11;Positive;1
Student;Task-4;CS;92,31;10;0,571;78,11;Positive;1
Student;Task-4;En;100;1;0;78,11;Neutral;0
Student;Task-4;Mn;92,31;1;0,667;78,11;Positive;1
Student;Task-4;CS;92,31;10;0,571;78,11;Positive;1
Student;Task-4;En;100;1;0;78,11;Neutral;0
Student;Task-4;CS;92,31;10;0,571;78,11;Positive;1
Student;Task-4;Mn;92,31;1;0,667;78,11;Positive;1
Student;Task-4;En;92,31;1;0,4;78,11;Neutral;1
Student;Task-4;Mn;84,62;2;0,667;78,11;Positive;1
Student;Task-4;Mn;84,62;8;0,667;78,11;Positive;1
Student;Task-4;Mn;84,62;2;0,667;78,11;Positive;1
Student;Task-4;Mn;84,62;2;0,667;78,11;Positive;1
Student;Task-4;Mn;84,62;2;0,667;78,11;Positive;1
Student;Task-4;Mn;84,62;3;0,667;78,11;Positive;1
Student;Task-4;Mn;84,62;4;0,667;78,11;Positive;1
Student;Task-4;Mn;84,62;2;0,667;78,11;Positive;1
Student;Task-4;Mn;84,62;5;0,667;78,11;Positive;1
Student;Task-4;Mn;84,62;2;0,667;78,11;Positive;1
Student;Task-4;Mn;84,62;2;0,667;78,11;Positive;1
Student;Task-4;Mn;84,62;4;0,667;78,11;Positive;1
Student;Task-4;Mn;84,62;3;0,667;78,11;Positive;1
Student;Task-4;Mn;84,62;2;0,667;78,11;Positive;1
Student;Task-4;Mn;84,62;4;0,667;78,11;Positive;1
Student;Task-4;Mn;84,62;2;0,667;78,11;Positive;1
Student;Task-4;Ac;100;2;0;78,11;Negative;-1
Student;Task-4;CS;92,31;2;0,571;78,11;Positive;1
Student;Task-4;Ac;100;1;0;78,11;Neutral;0
Student;Task-4;Ac;100;1;0;78,11;Neutral;0
Student;Task-4;Ac;100;1;0;78,11;Neutral;0
Student;Task-4;Ac;100;1;0;78,11;Neutral;0
Student;Task-4;Ac;100;1;0;78,11;Neutral;0
Student;Task-4;Ac;100;1;0;78,11;Neutral;0
Student;Task-4;Ac;100;1;0;78,11;Neutral;0
Student;Task-4;Mn;100;1;0;78,11;Positive;1
Student;Task-4;Mn;100;1;0;78,11;Positive;1
Student;Task-4;Mn;100;1;0;78,11;Positive;1
Student;Task-4;Mn;100;1;0;78,11;Positive;1
Student;Task-4;Mn;100;1;0;78,11;Positive;1
Student;Task-4;Mn;100;1;0;78,11;Positive;1
Student;Task-4;Mn;100;1;0;78,11;Positive;1
Student;Task-4;Mn;100;1;0;78,11;Positive;1
Student;Task-4;Mn;84,62;2;0,667;78,11;Positive;1
Lecturer;Task-4;CS;84,62;3;0,5;78,11;Positive;1
Student;Task-4;En;92,31;4;0,5;78,11;Positive;1
Student;Task-4;En;92,31;1;0,4;78,11;Neutral;1
Student;Task-4;Mn;100;3;0;78,11;Positive;1
Student;Task-4;Mn;100;1;0;78,11;Positive;1
Student;Task-4;Ac;100;1;0;78,11;Neutral;0
Student;Task-4;Ac;100;1;0;78,11;Neutral;0
Student;Task-4;Ac;100;1;0;78,11;Neutral;0
Student;Task-4;Ac;100;1;0;78,11;Neutral;0
Student;Task-4;Ac;100;1;0;78,11;Neutral;0
Student;Task-4;Ac;100;1;0;78,11;Neutral;0
Student;Task-4;Ac;100;1;0;78,11;Neutral;0
Student;Task-4;Ac;100;1;0;78,11;Neutral;0
Student;Task-4;En;100;1;0;78,11;Neutral;0
Student;Task-4;En;100;1;0;78,11;Neutral;0
Student;Task-4;En;100;1;0;78,11;Neutral;0
Student;Task-4;En;100;1;0;78,11;Neutral;0
Student;Task-4;En;100;1;0;78,11;Neutral;0
Student;Task-4;En;100;1;0;78,11;Neutral;0
Student;Task-4;En;100;1;0;78,11;Neutral;0
Student;Task-4;En;100;1;0;78,11;Neutral;0
Student;Task-4;En;100;1;0;78,11;Neutral;0
Student;Task-4;Mn;92,31;1;0,667;78,11;Positive;1
Student;Task-4;Mn;92,31;1;0,667;78,11;Positive;1
Student;Task-4;Mn;92,31;1;0,667;78,11;Positive;1
Student;Task-4;Mn;92,31;1;0,667;78,11;Positive;1
Student;Task-4;En;100;1;0;78,11;Neutral;0
Lecturer;Task-4;Mn;100;3;0;78,11;Neutral;0
Student;Task-4;CS;92,31;2;0,571;78,11;Positive;1
Student;Task-4;Ac;100;2;0;78,11;Negative;-1
Student;Task-4;CS;92,31;2;0,571;78,11;Positive;1
Lecturer;Task-4;Mn;84,62;3;0,5;78,11;Positive;1
Student;Task-4;Mn;84,62;3;0,5;78,11;Positive;0
Student;Task-4;Ac;100;1;0;78,11;Neutral;0
Student;Task-4;Ac;100;2;0;78,11;Positive;1
Student;Task-4;Ac;100;1;0;78,11;Neutral;0
Student;Task-4;Ac;100;1;0;78,11;Neutral;0
Student;Task-4;Ac;100;1;0;78,11;Neutral;0
Student;Task-4;Mn;100;2;0;78,11;Positive;0
Lecturer;Task-4;Mn;100;8;0;78,11;Neutral;0
Student;Task-4;Mn;84,62;2;0,667;78,11;Positive;1
Student;Task-4;CS;92,31;2;0,571;78,11;Positive;1
Lecturer;Task-4;Mn;84,62;3;0,5;78,11;Positive;1
Student;Task-4;En;100;1;0;78,11;Neutral;0
Student;Task-4;En;100;1;0;78,11;Neutral;0
Student;Task-4;Mn;84,62;2;0,667;78,11;Positive;1
Lecturer;Task-4;Mn;100;5;0;78,11;Negative;-1
Lecturer;Task-4;Mn;84,62;4;0,5;78,11;Positive;1
Student;Task-4;Ac;84,62;4;0,5;78,11;Neutral;0
Lecturer;Task-4;Mn;84,62;2;0,5;78,11;Positive;1
Student;Task-4;Mn;84,62;2;0,667;78,11;Positive;1
